,filename,entry number
26744,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0025.lmdb,895
33493,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0025.lmdb,906
26107,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0025.lmdb,933
34606,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0025.lmdb,934
22421,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0025.lmdb,976
30438,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0025.lmdb,990
12196,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0025.lmdb,999
8374,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0025.lmdb,1005
41903,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0025.lmdb,1010
5130,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0025.lmdb,1019
39869,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0025.lmdb,1079
24252,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0025.lmdb,1080
69782,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0025.lmdb,1089
77673,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0025.lmdb,1098
17310,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0025.lmdb,1112
7702,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0025.lmdb,1118
40431,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,4
1992,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,17
27444,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,31
37336,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,102
40217,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,106
37909,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,120
11904,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,140
34859,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,143
41005,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,155
71746,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,157
68732,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,165
42838,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,195
34840,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,218
14655,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,226
74805,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,230
44558,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,235
24933,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,242
9742,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,274
33034,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,310
12097,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,311
16411,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,320
36206,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,344
76878,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,360
75166,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,362
83042,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,363
34755,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,415
72466,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,437
9454,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,447
5814,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,471
27823,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,474
8310,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,493
39796,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,503
30366,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,532
30179,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,548
68955,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,569
20403,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,570
11155,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,608
76584,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,611
11054,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,626
35192,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,637
27787,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,650
31370,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,683
19600,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,702
42690,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,718
26354,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,720
34038,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,724
34559,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,731
9244,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,736
76070,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,751
75105,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,759
68597,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,768
34832,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,774
13326,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,788
73644,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,807
32680,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,811
70547,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,825
13805,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,827
36157,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,837
42094,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,840
11744,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,874
68558,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,906
31116,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,917
31770,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,919
33772,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,926
23111,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,939
43743,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,946
31996,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,949
76300,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,953
74163,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,955
5739,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,956
33257,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,994
17295,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,1002
14909,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,1027
13549,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,1031
34788,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,1036
19264,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,0
1530,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,3
10970,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,37
15851,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,60
7067,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,68
8601,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,92
6819,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,93
34994,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,105
3829,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,124
9312,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,125
13818,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,143
43851,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,165
7786,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,171
40593,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,173
5787,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,190
13860,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,196
31946,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,215
45707,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,231
37468,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,275
42108,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,281
5394,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,289
2275,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,317
3622,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,329
33803,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,352
40896,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,368
38522,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,372
69718,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,378
30844,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,399
18091,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,400
972,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,498
22552,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,500
23775,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,505
8242,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,511
23411,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,520
38551,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,523
7423,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,575
28475,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,585
10091,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,591
12435,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,592
31828,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,601
74496,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,650
6371,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,665
71996,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,716
44758,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,731
75508,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,732
24651,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,765
42517,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,772
24940,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,782
20180,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,797
12632,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,817
45615,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,823
14320,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,833
78551,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,851
9717,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,862
3187,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,866
9477,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,871
29619,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,890
14837,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,938
1520,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,948
44614,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,955
31645,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,968
37492,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,984
7164,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,996
12201,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,1021
21704,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,1076
9938,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,1083
11412,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,1099
20116,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,1103
44621,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,1111
43128,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,9
23801,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,35
11677,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,54
75941,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,75
72223,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,96
14364,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,209
76852,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,216
435,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,218
70133,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,220
5514,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,259
18043,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,275
42220,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,292
24355,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,314
11732,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,320
23772,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,361
11354,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,396
73932,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,417
18712,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,430
37693,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,431
5896,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,443
19883,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,453
40383,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,456
70102,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,468
1378,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,529
324,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,531
40432,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,532
74075,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,538
2546,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,550
25733,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,580
17506,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,589
22659,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,598
45916,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,618
25458,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,642
7397,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,643
7192,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,679
40850,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,687
35819,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,690
36325,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,708
2171,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,721
3126,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,734
4159,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,746
16623,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,748
74884,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,750
772,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,790
36448,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,800
28728,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,805
76884,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,807
3989,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,810
77659,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,815
28772,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,828
8486,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,860
41705,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,873
32271,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,875
70820,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,885
903,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,903
77643,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,912
41394,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,918
4749,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,923
3532,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,938
20813,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,956
78643,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,958
30619,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,967
33298,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,980
69919,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,1026
24270,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,1037
43703,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,1050
41774,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,1053
69321,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,1069
16128,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,1083
30635,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,1097
15663,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,36
30845,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,40
11766,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,48
42983,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,65
77541,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,71
7606,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,81
37153,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,93
7933,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,99
22803,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,105
3629,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,116
14401,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,119
72139,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,126
78292,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,137
37800,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,152
75879,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,154
13147,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,171
15956,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,198
74742,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,207
36952,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,258
14776,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,263
68645,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,270
33429,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,273
41131,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,293
6672,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,294
31856,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,295
7985,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,312
44243,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,320
81604,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,344
20045,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,377
3387,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,426
391,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,431
40258,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,438
8544,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,457
6833,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,462
27948,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,471
38033,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,477
21641,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,478
31230,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,492
35855,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,510
9139,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,521
72831,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,527
2338,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,567
73475,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,574
78264,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,585
32969,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,605
41667,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,606
40670,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,613
20399,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,618
11574,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,627
24166,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,639
17716,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,659
21495,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,662
28784,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,672
78825,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,689
17541,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,694
19929,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,711
69721,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,759
36167,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,765
4230,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,777
29398,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,781
25784,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,797
11979,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,817
3009,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,821
39989,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,824
43226,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,839
21153,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,847
83055,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,858
