slab_sid,system_id_OH,OH,system_id_O,O,system_id_HO2,bulk_id,miller_index,nads,bulk_symbols,HO2,delG1,delG2,delG3,delG4,maxG,RDS,eta
30763,22089,-1.2996488000000193,26661,1.4273348699999933,37189,mp-1132,"(3, 2, 0)",1,Cd4O4,2.2567429599999946,-1.2996488000000193,2.7269836700000125,0.8294080900000014,2.6632570400000053,2.7269836700000125,2,1.4969836700000125
14100,34850,-0.02054681000000408,10952,1.1514325450000034,11017,mp-756455,"(1, 0, 0)",1,Ti6V2O16,2.1812128000000235,-0.02054681000000408,1.1719793550000075,1.0297802550000201,2.7387871999999764,2.7387871999999764,4,1.5087871999999765
71227,74616,-0.8008778799999925,73713,1.4789098899999804,72010,mp-1193066,"(1, 1, 0)",1,Cs12Fe4O12,2.162254799999969,-0.8008778799999925,2.279787769999973,0.6833449099999884,2.757745200000031,2.757745200000031,4,1.5277452000000311
37469,17130,0.635043619999957,34529,3.408105844999992,10578,IrPtO4-rutile,"(2, 1, 3)",1,Ir1Pt1O4,3.8429454599999513,0.635043619999957,2.773062225000035,0.43483961499995916,1.0770545400000486,2.773062225000035,2,1.543062225000035
80831,74310,1.0819152499999325,76939,0.931507362000006,68533,mp-29273,"(0, 0, 1)",1,Ca4Ge14O32,3.7057389899999844,1.0819152499999325,-0.15040788799992655,2.7742316279999786,1.2142610100000155,2.7742316279999786,3,1.5442316279999786
71989,75551,-0.85866562000003,77314,0.2011595699999848,74463,mp-1291590,"(1, -1, -2)",1,Li2Mn6O8,2.096258589999932,-0.85866562000003,1.0598251900000148,1.8950990199999473,2.8237414100000677,2.8237414100000677,4,1.5937414100000677
23585,2325,-1.387112720000024,34676,1.445795779999995,13062,mp-1218065,"(1, 1, -1)",1,Ta12O2,2.159176450000016,-1.387112720000024,2.832908500000019,0.7133806700000209,2.760823549999984,2.832908500000019,2,1.602908500000019
79990,44816,2.1251100900000015,42697,2.680842019999998,44735,mp-1016828,"(2, 1, 1)",1,Cd1Ir1O3,5.545285690000012,2.1251100900000015,0.5557319299999963,2.8644436700000138,-0.6252856900000117,2.8644436700000138,3,1.6344436700000138
72759,68480,1.4736162712500038,77732,4.3410857400000085,73043,mp-558023,"(1, 1, 0)",1,Rb8Sb16O44,5.782766949999993,1.4736162712500038,2.867469468750005,1.4416812099999845,-0.862766949999993,2.867469468750005,2,1.6374694687500049
36883,29675,-0.006389309999993875,38900,1.9722819750000131,685,mp-3376,"(2, 1, 2)",1,Sr4Sn2O8,2.046991880000005,-0.006389309999993875,1.978671285000007,0.07470990499999197,2.873008119999995,2.873008119999995,4,1.6430081199999949
36883,29675,-0.006389309999993875,5233,1.5040487000000244,685,mp-3376,"(2, 1, 2)",1,Sr4Sn2O8,2.046991880000005,-0.006389309999993875,1.5104380100000183,0.5429431799999807,2.873008119999995,2.873008119999995,4,1.6430081199999949
5406,26152,-0.1399324100000478,8425,2.7409076199999993,21315,mp-753184,"(1, 1, 1)",1,Al4Co8O16,2.788682959999958,-0.1399324100000478,2.880840030000047,0.04777533999995853,2.131317040000042,2.880840030000047,2,1.650840030000047
17809,18887,-0.6091891599999337,3607,2.276339978000014,34954,mp-1276230,"(0, 2, -1)",1,V2Si2O7,3.0926738699999965,-0.6091891599999337,2.8855291379999475,0.8163338919999825,1.8273261300000034,2.8855291379999475,2,1.6555291379999475
12967,17111,1.1533312999999998,24880,2.566639794999998,33198,mp-7534,"(1, 1, 0)",1,K4Cd4O6,5.460756790000002,1.1533312999999998,1.4133084949999983,2.894116995000004,-0.5407567900000023,2.894116995000004,3,1.664116995000004
2229,4671,-0.2902188000000103,35673,-0.0900319399999911,38343,mp-1221361,"(1, 0, 0)",1,Mn10Sn2O16,2.8101794100000443,-0.2902188000000103,0.20018686000001923,2.9002113500000353,2.1098205899999556,2.9002113500000353,3,1.6702113500000353
35257,26565,2.737930299999997,34909,2.0071883750000246,37768,mvc-4013,"(2, 1, 0)",1,Zn4W4O12,2.0195187000000465,2.737930299999997,-0.7307419249999723,0.012330325000021958,2.9004812999999534,2.9004812999999534,4,1.6704812999999534
29516,2341,-0.35995649500002513,12955,-0.1047232699999962,19633,mp-752445,"(1, 0, 0)",1,Ti4V8O28,2.80102266999995,-0.35995649500002513,0.25523322500002893,2.905745939999946,2.11897733000005,2.905745939999946,3,1.675745939999946
11947,38063,0.5711797599999306,31544,3.487128869999905,17011,mp-1203448,"(0, 0, 1)",1,Y4Mo8O30,3.516666539999958,0.5711797599999306,2.915949109999974,0.02953767000005314,1.403333460000042,2.915949109999974,2,1.685949109999974
68583,72563,1.5323103066666777,77374,3.026764125000026,71666,mp-675030,"(1, 1, 0)",1,Ti8Ni8O24,1.989652419999968,1.5323103066666777,1.4944538183333482,-1.037111705000058,2.9303475800000323,2.9303475800000323,4,1.7003475800000323
18976,12289,2.339389669999983,5309,1.0632897499999932,19519,mp-5495,"(2, 1, 1)",1,Ag4Pd2O4,1.9727759999999797,2.339389669999983,-1.27609991999999,0.9094862499999865,2.9472240000000203,2.9472240000000203,4,1.7172240000000203
5671,16196,1.5537776500000098,16510,4.502529594999996,7245,mp-761281,"(1, 1, 0)",1,Fe4Sb4O16,7.117831899999996,1.5537776500000098,2.9487519449999864,2.615302305,-2.197831899999996,2.9487519449999864,2,1.7187519449999864
74488,72920,1.3285897750000208,77556,4.2847304100000345,78328,mvc-14010,"(1, 1, 0)",1,Zn4Sn6O16,3.7288671600000476,1.3285897750000208,2.956140635000014,-0.5558632499999869,1.1911328399999523,2.956140635000014,2,1.726140635000014
70432,70215,1.340356458,71368,0.859988915,71906,mp-772181,"(1, 0, 0)",1,Cs12Ga4O12,1.9566770000000109,1.340356458,-0.48036754300000006,1.096688085000011,2.9633229999999893,2.9633229999999893,4,1.7333229999999893
36420,3651,-0.28573919999998565,17159,1.251641005000008,10666,mp-1213733,"(1, 2, 1)",1,Cr2Mo2O8,1.9449480499999912,-0.28573919999998565,1.5373802049999936,0.6933070449999832,2.975051950000009,2.975051950000009,4,1.745051950000009
36420,3651,-0.28573919999998565,5060,0.8438940849999856,10666,mp-1213733,"(1, 2, 1)",1,Cr2Mo2O8,1.9449480499999912,-0.28573919999998565,1.1296332849999713,1.1010539650000055,2.975051950000009,2.975051950000009,4,1.745051950000009
34806,29107,2.0442177133333335,2523,2.786530116666666,3318,mp-771316,"(0, 1, 1)",1,Cr10Sb6O32,1.9435332699999865,2.0442177133333335,0.7423124033333326,-0.8429968466666795,2.9764667300000136,2.9764667300000136,4,1.7464667300000136
73903,77238,0.5765490200000012,70316,2.029734060000008,77193,mp-754272,"(0, 1, 0)",1,Cs4Ba4O6,1.939376680000007,0.5765490200000012,1.4531850400000068,-0.09035738000000104,2.980623319999993,2.980623319999993,4,1.7506233199999932
73903,77238,0.5765490200000012,77223,1.6685437466666688,77193,mp-754272,"(0, 1, 0)",1,Cs4Ba4O6,1.939376680000007,0.5765490200000012,1.0919947266666676,0.27083293333333813,2.980623319999993,2.980623319999993,4,1.7506233199999932
31198,37732,-0.3686471399999698,10889,2.6145920550000006,24432,mp-754839,"(2, 1, 0)",1,Sn2Bi2O8,3.236972640000031,-0.3686471399999698,2.98323919499997,0.6223805850000304,1.683027359999969,2.98323919499997,2,1.7532391949999702
28290,27366,0.7544206666666654,29333,1.57201764999999,7682,mp-9186,"(0, 1, 0)",1,Cd4Se4O12,4.56357489000001,0.7544206666666654,0.8175969833333246,2.9915572400000197,0.3564251099999902,2.9915572400000197,3,1.7615572400000197
78588,76066,0.311167294999999,68612,0.9067103750000147,73658,mp-1200889,"(1, 0, 0)",1,Ti8Bi8O28,1.9202741499999523,0.311167294999999,0.5955430800000157,1.0135637749999376,2.999725850000048,2.999725850000048,4,1.769725850000048
78588,76066,0.311167294999999,72547,0.6396952100000016,73658,mp-1200889,"(1, 0, 0)",1,Ti8Bi8O28,1.9202741499999523,0.311167294999999,0.3285279150000026,1.2805789399999505,2.999725850000048,2.999725850000048,4,1.769725850000048
76990,76252,0.9780712999999912,73545,3.9918506299999854,70146,mp-754800,"(2, 2, 1)",1,Ni12O16,3.8770721099999697,0.9780712999999912,3.013779329999994,-0.11477852000001576,1.0429278900000303,3.013779329999994,2,1.783779329999994
7596,36614,0.26792322333333574,3983,1.7595777233333243,16422,mp-5769,"(2, 1, 1)",1,Li6Sb2O8,4.796044840000033,0.26792322333333574,1.4916544999999886,3.036467116666709,0.12395515999996665,3.036467116666709,3,1.8064671166667092
73384,73114,2.3985371949999976,72925,3.297799737500012,74805,mp-22194,"(2, 0, 1)",1,Nb2Fe2O8,6.336926390000028,2.3985371949999976,0.8992625425000145,3.039126652500016,-1.416926390000028,3.039126652500016,3,1.8091266525000158
68881,70849,3.0513019500000187,78120,3.1741436800000122,71777,mp-756341,"(1, 1, 1)",1,Cd4Ni8O16,3.0848161700000083,3.0513019500000187,0.12284172999999354,-0.08932751000000394,1.8351838299999916,3.0513019500000187,1,1.8213019500000187
4824,2233,3.052521735000008,35048,2.529840231666666,16609,mp-755071,"(3, 0, 1)",1,Sn4O8,3.9147108900000354,3.052521735000008,-0.5226815033333421,1.3848706583333694,1.0052891099999646,3.052521735000008,1,1.822521735000008
2663,25296,3.0583690499999907,27220,3.2143301800000166,36241,mp-25205,"(1, 0, 1)",1,Cu5Si4O14,4.800658209999992,3.0583690499999907,0.15596113000002587,1.5863280299999754,0.119341790000008,3.0583690499999907,1,1.8283690499999907
2663,25296,3.0583690499999907,22225,3.61966899500001,36241,mp-25205,"(1, 0, 1)",1,Cu5Si4O14,4.800658209999992,3.0583690499999907,0.5612999450000191,1.180989214999982,0.119341790000008,3.0583690499999907,1,1.8283690499999907
81140,5390,-1.911626840000016,16301,1.1519842049999884,20281,mp-997090,"(1, 1, -1)",1,Pd4Au4O8,2.2470206599999734,-1.911626840000016,3.0636110450000045,1.095036454999985,2.6729793400000266,3.0636110450000045,2,1.8336110450000045
5330,21673,-1.231870089999935,21069,-0.9404709999999764,5588,mp-1210966,"(0, 1, 0)",1,Lu4Mo8O30,2.1251079600000344,-1.231870089999935,0.29139908999995867,3.065578960000011,2.7948920399999655,3.065578960000011,3,1.835578960000011
75164,70601,-0.7047273799999708,72703,2.361950384999998,69625,mp-33857,"(0, 2, 1)",1,Cr2Sb2O8,3.0161270400000126,-0.7047273799999708,3.0666777649999686,0.6541766550000148,1.9038729599999873,3.0666777649999686,2,1.8366777649999686
4735,39036,0.5034541899999752,12487,-0.6850311200000501,26203,mp-757840,"(1, 1, 0)",1,Ba12Pt9O27,1.8507883699999728,0.5034541899999752,-1.1884853100000252,2.535819490000023,3.0692116300000274,3.0692116300000274,4,1.8392116300000274
4735,39036,0.5034541899999752,16355,1.2026157899999792,26203,mp-757840,"(1, 1, 0)",1,Ba12Pt9O27,1.8507883699999728,0.5034541899999752,0.699161600000004,0.6481725799999936,3.0692116300000274,3.0692116300000274,4,1.8392116300000274
1901,28035,1.1306175000000087,2246,2.095944695000012,28953,mp-1063607,"(1, 1, 2)",1,Cr2Pd2O4,1.8226374299999837,1.1306175000000087,0.9653271950000033,-0.27330726500002833,3.0973625700000165,3.0973625700000165,4,1.8673625700000165
25233,25692,1.1954463749999982,98,-0.0292756500000191,11054,mp-755609,"(1, 1, 2)",1,Y4Se2O4,3.0784686499999885,1.1954463749999982,-1.2247220250000173,3.107744300000008,1.8415313500000114,3.107744300000008,3,1.8777443000000078
43156,45720,3.114464089999993,43810,2.712058965000009,45807,mp-981376,"(2, 1, 1)",1,Sc1Sn1O3,4.100982569999983,3.114464089999993,-0.40240512499998404,1.3889236049999742,0.8190174300000166,3.114464089999993,1,1.8844640899999932
79248,21046,-1.0577962700000023,3732,0.6969840050000162,11477,mp-1283030,"(2, -1, 1)",1,Fe2O2,1.80332430000004,-1.0577962700000023,1.7547802750000185,1.1063402950000238,3.11667569999996,3.11667569999996,4,1.88667569999996
21736,39776,-1.7088909733333255,16408,1.37054827666667,36056,mp-753315,"(1, 3, 3)",1,Mg6Zn2O8,1.788281890000005,-1.7088909733333255,3.0794392499999956,0.41773361333333514,3.131718109999995,3.131718109999995,4,1.9017181099999951
38713,25224,-2.4994117300000394,2519,-1.1264544299999981,10970,mvc-2142,"(0, 1, 0)",1,Zn2W4O12,1.7740256399999883,-2.4994117300000394,1.3729573000000412,2.900480069999986,3.145974360000012,3.145974360000012,4,1.9159743600000119
80476,71164,0.2448291600000892,78746,3.413890660000019,70799,mp-698842,"(0, 0, 1)",1,Li19Ni23O42,2.347655120000011,0.2448291600000892,3.1690614999999296,-1.066235540000008,2.572344879999989,3.1690614999999296,2,1.9390614999999296
38189,24206,-1.6149851999999976,24496,1.5562861799999983,7009,mvc-7302,"(1, 1, 2)",1,Mg4Bi8O16,2.1777373199998893,-1.6149851999999976,3.171271379999996,0.621451139999891,2.7422626800001106,3.171271379999996,2,1.9412713799999959
33105,18065,-1.2339414333333427,19655,1.9484253349999936,2248,mp-753662,"(1, 0, 0)",1,K4Mg4O6,2.8974393399999747,-1.2339414333333427,3.1823667683333365,0.9490140049999811,2.022560660000025,3.1823667683333365,2,1.9523667683333366
194,15515,2.117291869999983,38415,1.799424984999985,9433,FeTeO4-rutile,"(2, -1, 2)",1,Fe1Te1O4,4.986739760000003,2.117291869999983,-0.31786688499999793,3.1873147750000186,-0.06673976000000348,3.1873147750000186,3,1.9573147750000186
79724,8476,2.2294952000000117,22126,2.1805933399999993,32490,mp-1279343,"(1, 1, -2)",1,Co2Ni2O6,5.375419570000017,2.2294952000000117,-0.0489018600000124,3.1948262300000176,-0.455419570000017,3.1948262300000176,3,1.9648262300000177
35326,7369,-1.1128133499999728,26111,1.2934616400000014,16533,mp-1183289,"(2, 1, 1)",1,Ba1Sc1O3,4.497307250000003,-1.1128133499999728,2.4062749899999742,3.203845610000002,0.42269274999999684,3.203845610000002,3,1.973845610000002
81085,29045,-0.26155871000002207,12801,1.0606102299999922,1584,mp-1222981,"(1, 0, 1)",1,Li2Sn1O4,1.7147170599999955,-0.26155871000002207,1.3221689400000143,0.6541068300000032,3.2052829400000045,3.2052829400000045,4,1.9752829400000045
17189,15486,3.2224883200000054,7805,3.273682265000017,4276,RhAuO4-rutile,"(1, 1, 2)",1,Rh1Au1O4,5.65229214000004,3.2224883200000054,0.05119394500001162,2.378609875000023,-0.7322921400000402,3.2224883200000054,1,1.9924883200000054
28,10924,-0.8431839400000365,28165,2.3800316199999805,6210,HgIrO4-rutile,"(2, 1, 1)",1,Hg1Ir1O4,3.85584460999996,-0.8431839400000365,3.2232155600000167,1.4758129899999797,1.0641553900000398,3.2232155600000167,2,1.9932155600000168
81140,5390,-1.911626840000016,10818,1.3122621599999864,20281,mp-997090,"(1, 1, -1)",1,Pd4Au4O8,2.2470206599999734,-1.911626840000016,3.2238890000000024,0.934758499999987,2.6729793400000266,3.2238890000000024,2,1.9938890000000025
70495,73542,-1.586486370000008,78724,1.6501351433333369,70375,mp-546973,"(3, 1, 0)",1,Sr1Sn1O3,1.8866204800000308,-1.586486370000008,3.236621513333345,0.2364853366666939,3.0333795199999694,3.236621513333345,2,2.006621513333345
16414,3517,1.0171540200000015,12321,-1.429415570000034,10678,mp-17824,"(1, 0, 0)",1,Co4Mo6O16,1.8195366200000056,1.0171540200000015,-2.4465695900000357,3.2489521900000398,3.1004633799999946,3.2489521900000398,3,2.01895219000004
23262,39827,-0.6746542099999908,30222,1.0845181599999851,20383,mp-1203448,"(0, 1, 0)",1,Y4Mo8O30,1.6666513500000495,-0.6746542099999908,1.759172369999976,0.5821331900000644,3.2533486499999507,3.2533486499999507,4,2.0233486499999507
29678,25825,-0.1632062500000211,6166,3.09779101666666,14048,mp-1279742,"(2, -1, -1)",1,Fe2O2,2.8784552199999762,-0.1632062500000211,3.2609972666666813,-0.2193357966666838,2.0415447800000237,3.2609972666666813,2,2.0309972666666813
6910,39030,-0.6434930300000212,28896,-0.8295255200000351,25466,mp-14222,"(1, 1, 0)",1,Tl8Ga8O16,2.43935355999997,-0.6434930300000212,-0.18603249000001387,3.268879080000005,2.48064644000003,3.268879080000005,3,2.038879080000005
29405,27766,-2.5349784699999613,32374,0.2668607999999868,27736,mp-28535,"(1, -2, -1)",1,Ca4Se6O16,3.5361283800000343,-2.5349784699999613,2.801839269999948,3.2692675800000472,1.3838716199999657,3.2692675800000472,3,2.0392675800000473
76374,70583,-0.8625680500000124,70892,1.655934459999995,69496,mp-1289737,"(1, 0, 1)",1,Cs4Co4O8,4.9274051099999925,-0.8625680500000124,2.5185025100000074,3.2714706499999977,-0.007405109999992554,3.2714706499999977,3,2.0414706499999977
16022,36439,-0.030074374999988995,35716,3.250167769999988,8027,mp-1183289,"(2, 1, 0)",1,Ba1Sc1O3,4.25094801,-0.030074374999988995,3.280242144999977,1.000780240000012,0.6690519899999998,3.280242144999977,2,2.050242144999977
22053,27525,0.0769503649999968,2238,-0.2763822700000015,24257,mp-2133,"(3, -1, 0)",1,Zn2O2,1.6381466699999951,0.0769503649999968,-0.3533326349999983,1.9145289399999967,3.281853330000005,3.281853330000005,4,2.051853330000005
28884,9651,1.3108646400000146,20567,1.4589615357142856,32764,SnRhO4-rutile,"(1, 0, 1)",1,Sn1Rh1O4,4.75139432999998,1.3108646400000146,0.14809689571427098,3.292432794285694,0.16860567000002025,3.292432794285694,3,2.062432794285694
19898,5810,3.2943235999999647,19473,1.82781672666666,36205,mvc-7302,"(2, 1, 0)",1,Mg4Bi8O16,2.274412879999997,3.2943235999999647,-1.4665068733333047,0.44659615333333713,2.6455871200000027,3.2943235999999647,1,2.0643235999999647
17712,7526,-1.0113295399999254,28840,2.2889420900000044,13399,TiSnO4-rutile,"(1, 1, 2)",1,Ti1Sn1O4,4.258310350000099,-1.0113295399999254,3.30027162999993,1.9693682600000946,0.661689649999901,3.30027162999993,2,2.07027162999993
23250,14797,0.031180380000004115,12357,-0.30294476000003345,19028,mp-773064,"(1, 1, 0)",1,V4Rh4O16,2.9976834499999523,0.031180380000004115,-0.33412514000003757,3.300628209999986,1.9223165500000476,3.300628209999986,3,2.070628209999986
5080,2626,0.1043934500000126,26916,1.6472027549999926,22262,mp-755882,"(1, 0, 0)",1,Mn8Al16O32,1.5924233700000037,0.1043934500000126,1.54280930499998,-0.05477938499998891,3.3275766299999963,3.3275766299999963,4,2.0975766299999963
11351,11497,0.1050634600000058,38198,0.2593332199999996,16100,mp-10796,"(1, 0, 1)",1,Hg2Se2O8,3.5933072699999946,0.1050634600000058,0.1542697599999938,3.333974049999995,1.3266927300000053,3.333974049999995,3,2.103974049999995
71433,69512,1.8100417400000115,68707,2.6002616900000084,69431,mp-754974,"(2, 1, 0)",1,Cr1Sb1O4,5.939486839999998,1.8100417400000115,0.7902199499999969,3.3392251499999897,-1.0194868399999981,3.3392251499999897,3,2.1092251499999897
23681,38869,0.19385791999998,29658,0.4248678799999912,36157,mp-1219666,"(0, 0, 1)",1,Rb6Se4O16,1.575161569999975,0.19385791999998,0.2310099600000112,1.1502936899999838,3.344838430000025,3.344838430000025,4,2.114838430000025
17374,33210,-0.495869672,40293,-1.6734965999999951,28906,mp-4387,"(1, 0, 0)",1,Sr4Zr4O12,1.5724936299999943,-0.495869672,-1.1776269279999951,3.2459902299999897,3.347506370000006,3.347506370000006,4,2.117506370000006
44577,41352,0.8693068449999976,44153,2.1062481200000014,41705,mvc-16392,"(1, 0, 1)",1,Zn1W4O9,1.5700012199999922,0.8693068449999976,1.236941275000004,-0.5362469000000092,3.349998780000008,3.349998780000008,4,2.119998780000008
71453,74412,-2.520137060000044,78658,0.8344911249999687,74466,mp-19456,"(2, 0, -1)",1,Al6V12O24,1.5482994799999663,-2.520137060000044,3.3546281850000126,0.7138083549999976,3.371700520000034,3.371700520000034,4,2.141700520000034
81317,68700,0.5494421400000908,77125,2.2469956000000173,73717,mp-770890,"(0, 1, 0)",1,Mg4Co8O16,5.622931690000084,0.5494421400000908,1.6975534599999265,3.375936090000067,-0.7029316900000842,3.375936090000067,3,2.145936090000067
6177,15488,1.4312480399999947,10768,2.665956529999986,30143,GaTeO4-rutile,"(2, 1, 1)",1,Ga1Te1O4,6.055015249999994,1.4312480399999947,1.2347084899999914,3.389058720000008,-1.1350152499999941,3.389058720000008,3,2.159058720000008
71879,78066,-2.4831685500000926,77509,0.3367470799999215,78064,mp-531590,"(0, 1, 0)",1,Sr2Al44O68,1.4881087999998475,-2.4831685500000926,2.819915630000014,1.151361719999926,3.4318912000001527,3.4318912000001527,4,2.2018912000001527
44568,42290,0.1413770299999817,43328,1.1877907875000038,46038,mp-1238961,"(0, 1, 1)",1,Ta2O5,1.486984759999982,0.1413770299999817,1.046413757500022,0.29919397249997814,3.4330152400000182,3.4330152400000182,4,2.2030152400000182
40114,33637,1.901068580999996,11016,3.0171830128571266,13106,mp-1102963,"(1, 2, 0)",1,V4O8,6.496672309999892,1.901068580999996,1.1161144318571306,3.479489297142765,-1.5766723099998918,3.479489297142765,3,2.249489297142765
80729,3452,-0.48260356999994314,24495,1.417351960000045,25281,mp-841,"(3, 1, 0)",1,Li4O4,4.899690400000051,-0.48260356999994314,1.8999555299999882,3.4823384400000066,0.020309599999948524,3.4823384400000066,3,2.2523384400000066
45346,43346,3.4115759799999896,43552,1.0275171599999995,42974,mp-754908,"(1, 0, 0)",1,Nb2Cr2O8,1.4313603699999906,3.4115759799999896,-2.38405881999999,0.4038432099999911,3.4886396300000095,3.4886396300000095,4,2.2586396300000096
45346,43346,3.4115759799999896,45299,1.4594627449999937,42974,mp-754908,"(1, 0, 0)",1,Nb2Cr2O8,1.4313603699999906,3.4115759799999896,-1.952113234999996,-0.02810237500000312,3.4886396300000095,3.4886396300000095,4,2.2586396300000096
79917,77948,3.4930440939999956,72067,2.005308060000002,72566,mp-19970,"(1, 0, 0)",1,Li12Cu4O12,2.7965497999999775,3.4930440939999956,-1.4877360339999934,0.7912417399999754,2.1234502000000224,3.4930440939999956,1,2.2630440939999956
20208,6972,-0.7365171999999995,15153,-0.8667666300000032,2165,mp-30950,"(1, 1, 2)",1,Sr12Ge4O4,2.703038840000031,-0.7365171999999995,-0.13024943000000366,3.569805470000034,2.216961159999969,3.569805470000034,3,2.339805470000034
5300,8649,-2.0722157000000347,1853,-2.2069910650000417,19493,mp-558781,"(1, 1, 0)",1,Sc2Ta2O8,1.3805478699999845,-2.0722157000000347,-0.13477536500000697,3.587538935000026,3.5394521300000155,3.587538935000026,3,2.357538935000026
30243,32846,-2.1206727899999773,26084,-2.1806489849999786,9043,mvc-4415,"(1, 2, 0)",1,Ta4O10,1.332160240000005,-2.1206727899999773,-0.05997619500000129,3.512809224999984,3.587839759999995,3.587839759999995,4,2.357839759999995
6345,2843,3.3615721299999937,22361,-1.0959987199999854,38551,mp-16882,"(0, 1, 0)",1,Zn6Mo6O24,2.4963596700000013,3.3615721299999937,-4.457570849999979,3.592358389999987,2.4236403299999987,3.592358389999987,3,2.362358389999987
5857,22893,1.0617009300000098,18037,1.8782127599999943,29073,mp-996961,"(1, 2, 1)",1,Li4Au4O8,5.498486679999982,1.0617009300000098,0.8165118299999845,3.6202739199999883,-0.5784866799999824,3.6202739199999883,3,2.3902739199999883
77839,73364,-2.3666378699999964,71257,-0.13011924999998098,78095,mp-1217129,"(1, 1, 1)",1,Ti3Nb1O8,1.2728956500001207,-2.3666378699999964,2.2365186200000156,1.4030149000001018,3.6471043499998794,3.6471043499998794,4,2.4171043499998794
76994,68812,1.2796994333333294,75518,1.1208917399999596,75879,mp-23548,"(1, 0, -2)",1,Ag6Bi6O18,4.769567129999925,1.2796994333333294,-0.15880769333336975,3.6486753899999655,0.150432870000075,3.6486753899999655,3,2.4186753899999656
14875,37490,-1.7143593099999828,30722,-1.7671829699999957,22872,mp-19072,"(1, 0, 0)",1,Si4Ni8O16,1.923389260000019,-1.7143593099999828,-0.05282366000001293,3.690572230000015,2.996610739999981,3.690572230000015,3,2.460572230000015
30899,9049,-0.2927334200000098,39981,3.407003414999989,11840,mp-560670,"(1, 0, 1)",1,Mg4Se4O16,2.081483000000046,-0.2927334200000098,3.6997368349999986,-1.3255204149999429,2.8385169999999538,3.6997368349999986,2,2.4697368349999986
82245,82951,0.7334627899999566,82469,0.3744603599999696,82477,mp-1143521,"(0, 1, 0)",1,Si8W4O24,1.2165173600000092,0.7334627899999566,-0.359002429999987,0.8420570000000396,3.703482639999991,3.703482639999991,4,2.473482639999991
6008,1565,-2.2951491500000625,32131,-0.33912832749999455,12393,mp-4571,"(2, 1, 0)",1,Ca4Zr4O12,1.2030019300000252,-2.2951491500000625,1.956020822500068,1.5421302575000198,3.716998069999975,3.716998069999975,4,2.486998069999975
37399,30791,0.9052418833333317,23407,-0.26893447999998676,136,mp-754490,"(1, 1, 2)",1,Ni2Hg2O4,3.4915844399999947,0.9052418833333317,-1.1741763633333184,3.7605189199999813,1.4284155600000052,3.7605189199999813,3,2.5305189199999814
4796,6051,1.770154665000016,18173,5.548102279999992,39186,mp-1225088,"(1, 0, 0)",1,Fe6Sb6O24,3.63444535999997,1.770154665000016,3.7779476149999764,-1.913656920000022,1.2855546400000297,3.7779476149999764,2,2.5479476149999765
11244,15699,-0.554612115000017,18070,1.1861822399999913,27342,mp-18224,"(0, 1, 0)",1,Rb12Ge4O14,1.1349419499999815,-0.554612115000017,1.7407943550000082,-0.051240290000009736,3.7850580500000186,3.7850580500000186,4,2.5550580500000186
17413,22858,0.9048370049999994,6842,4.6939941099999745,7164,mp-1008500,"(2, -1, 2)",1,Ba2O2,2.8917030700000033,0.9048370049999994,3.7891571049999753,-1.8022910399999712,2.0282969299999967,3.7891571049999753,2,2.5591571049999753
12728,21361,-2.8735288099999448,34140,-1.020406360000012,26054,mp-1143048,"(1, 0, 1)",1,Si8Mo4O24,2.792371510000064,-2.8735288099999448,1.8531224499999328,3.812777870000076,2.127628489999936,3.812777870000076,3,2.582777870000076
75164,70601,-0.7047273799999708,68976,3.1109663766666698,69625,mp-33857,"(0, 2, 1)",1,Cr2Sb2O8,3.0161270400000126,-0.7047273799999708,3.8156937566666405,-0.09483933666665711,1.9038729599999873,3.8156937566666405,2,2.5856937566666405
23125,26606,-3.015524250000018,8522,0.8604157950000204,21086,mp-19071,"(1, 1, 0)",1,Co16Si8O32,1.332549480000009,-3.015524250000018,3.8759400450000383,0.47213368499998865,3.587450519999991,3.8759400450000383,2,2.6459400450000383
69766,78592,-2.2111590299999957,70538,-2.472604109999994,72805,mp-1178397,"(1, 0, 0)",1,Cs8Ga8O16,1.0327095700000062,-2.2111590299999957,-0.26144507999999833,3.5053136800000004,3.887290429999994,3.887290429999994,4,2.657290429999994
72050,70576,-1.3103966000000093,76325,-0.730082560000002,71905,mp-1234639,"(1, 1, 0)",1,Mg2Ta8O24,1.028466190000015,-1.3103966000000093,0.5803140400000073,1.758548750000017,3.891533809999985,3.891533809999985,4,2.6615338099999852
23812,27252,-1.85575726,30032,-1.855141230000046,35244,mp-1173397,"(0, 1, 1)",1,Sc6Nb2O14,2.0659004799999803,-1.85575726,0.0006160299999540264,3.9210417100000265,2.8540995200000197,3.9210417100000265,3,2.6910417100000266
37263,14863,1.5489817600000129,23000,5.494480500000006,16268,mp-1180053,"(1, 1, 0)",1,Ni1Mo4O15,7.120740220000013,1.5489817600000129,3.9454987399999935,1.6262597200000073,-2.2007402200000135,3.9454987399999935,2,2.7154987399999935
7919,26041,3.957623479999919,19310,1.5768132149999847,30147,mp-28619,"(1, 1, -1)",1,V4Se4O16,3.0916169299999843,3.957623479999919,-2.3808102649999343,1.5148037149999996,1.8283830700000157,3.957623479999919,1,2.727623479999919
41837,41826,2.109874220000032,45367,2.1965447800000084,44076,mp-1063607,"(1, 2, 2)",1,Cr2Pd2O4,0.9585465300000326,2.109874220000032,0.08667055999997642,-1.2379982499999758,3.9614534699999675,3.9614534699999675,4,2.7314534699999675
