,filename,entry number,composition,nads,OH_length 1,OH_length 2,OO_length,OOH angle 1,OOH angle 2,OH_length 1b,OH_length 2b,OO_lengthb,OOH angle 1b,OOH angle 2b,slab_sid,system_id_OH,OH,system_id_O,O,bulk_id,miller_index,bulk_symbols,HO2,delG1,delG2,delG3,delG4,maxG,RDS,eta
39186,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0025.lmdb,494,HFe18O74Sb18,1,10.683833522587719,0.9803223627186567,10.32375961588375,4.9759508010574285,109.03998930422571,,,,,,4796,6051,1.770154665000016,13136,2.322546585000024,mp-1225088,"(1, 0, 0)",Fe6Sb6O24,3.63444535999997,1.770154665000016,0.552391920000008,1.3118987749999462,1.2855546400000295,1.770154665000016,1,0.540154665000016
39186,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0025.lmdb,494,HFe18O74Sb18,1,10.683833522587719,0.9803223627186567,10.32375961588375,4.9759508010574285,109.03998930422571,,,,,,4796,6051,1.770154665000016,18173,5.548102279999992,mp-1225088,"(1, 0, 0)",Fe6Sb6O24,3.63444535999997,1.770154665000016,3.777947614999976,-1.913656920000022,1.2855546400000295,3.777947614999976,2,2.5479476149999765
26720,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0025.lmdb,516,HCu3O26Ti9,1,3.666502440468313,3.0403713424551504,1.2321330763738447,50.7427031844172,110.9691692617679,,,,,,21032,15592,2.2572727499999505,30793,2.5704476799999987,mp-1103016,"(1, 0, 1)",Ti3Cu1O8,2.649694219999956,2.2572727499999505,0.3131749300000481,0.0792465399999575,2.270305780000044,2.270305780000044,4,1.0403057800000437
26720,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0025.lmdb,516,HCu3O26Ti9,1,3.666502440468313,3.0403713424551504,1.2321330763738447,50.7427031844172,110.9691692617679,,,,,,21032,15592,2.2572727499999505,38989,2.505131289999978,mp-1103016,"(1, 0, 1)",Ti3Cu1O8,2.649694219999956,2.2572727499999505,0.2478585400000272,0.1445629299999784,2.270305780000044,2.270305780000044,4,1.0403057800000437
32764,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0025.lmdb,529,HO50Rh16Sn16,1,1.9308827294189042,0.9822813961449893,1.518164201185389,30.176897120145078,98.84518268148857,,,,,,28884,9651,1.3108646400000146,20567,1.4589615357142856,SnRhO4-rutile,"(1, 0, 1)",Sn1Rh1O4,4.75139432999998,1.3108646400000146,0.1480968957142709,3.292432794285694,0.1686056700000202,3.292432794285694,3,2.062432794285694
24158,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0025.lmdb,588,HO26Se32Zr32,1,3.0226466236232548,0.9684431614006469,3.3562712615598222,16.41071626777102,61.85870819704209,,,,,,35749,8145,-1.2413840800000082,34730,0.4413665899999988,mp-756134,"(2, 2, 1)",Zr2Se2O2,-4.00427001000003,-1.2413840800000082,1.682750670000007,-4.445636600000029,8.92427001000003,8.92427001000003,4,7.694270010000029
24158,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0025.lmdb,588,HO26Se32Zr32,1,3.0226466236232548,0.9684431614006469,3.3562712615598222,16.41071626777102,61.85870819704209,,,,,,35749,8145,-1.2413840800000082,35762,-1.3211769250000056,mp-756134,"(2, 2, 1)",Zr2Se2O2,-4.00427001000003,-1.2413840800000082,-0.0797928449999973,-2.6830930850000243,8.92427001000003,8.92427001000003,4,7.694270010000029
4907,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0025.lmdb,605,HCe2O50Zr22,1,1.93107954583496,0.9786981385464273,1.4886617646296731,29.836891989369317,100.98208877623705,,,,,,10004,175,0.8050315949999833,10356,2.329000835000014,mp-752706,"(1, 0, -1)",Ce1Zr11O24,4.081223320000047,0.8050315949999833,1.5239692400000309,1.7522224850000332,0.8387766799999525,1.7522224850000332,3,0.5222224850000332
30256,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0025.lmdb,692,HMn12O28Sn4,1,10.12923084357723,0.9771924662795803,9.806001462367085,5.303495697394151,106.64248027630359,,,,,,39839,16784,1.8941291799999735,20769,2.767778693999996,mp-753706,"(1, 0, 0)",Mn6Sn2O16,3.698256229999968,1.8941291799999735,0.8736495140000222,0.9304775359999716,1.2217437700000322,1.8941291799999735,1,0.6641291799999738
26107,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0025.lmdb,933,HAl16Cr16O58,1,1.9488414027280676,0.9821879862847724,1.5048619693677219,29.641529789068482,101.09136889404586,,,,,,36201,25887,3.393634730000012,10576,2.752501304999979,mp-753658,"(1, 2, 2)",Al2Cr2O8,6.971654629999986,3.393634730000012,-0.6411334250000329,4.219153325000008,-2.0516546299999865,4.219153325000008,3,2.989153325000008
1992,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,17,HFe3O42Sb14,1,6.550544480352694,0.9788280128433098,6.371575534780421,8.542515596022298,96.23437657542202,,,,,,5477,24577,2.0948342866666767,29981,3.096528410000017,mp-754951,"(1, 2, -1)",Fe1Sb4O12,4.426704500000025,2.0948342866666767,1.0016941233333403,1.330176090000008,0.4932954999999746,2.0948342866666767,1,0.8648342866666767
27444,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,31,HO43Sb22Zn5,1,1.9242926863394292,1.0551122283392798,1.487208243342641,32.97841842844527,96.9151082174081,,,,,,27707,38503,-1.635814320000028,13979,0.5723467699999933,mvc-2876,"(1, -2, 2)",Zn1Sb4O8,-1.2804540200000385,-1.635814320000028,2.2081610900000213,-1.852800790000032,6.200454020000039,6.200454020000039,4,4.970454020000039
74805,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,230,HFe22Nb22O94,1,1.8534087704100408,0.9850915375596476,1.3799441623773363,31.338016937383625,101.89691441338073,,,,,,73384,73114,2.3985371949999976,76180,4.4829999049999545,mp-22194,"(2, 0, 1)",Nb2Fe2O8,6.336926390000028,2.3985371949999976,2.084462709999957,1.8539264850000732,-1.416926390000028,2.3985371949999976,1,1.1685371949999976
74805,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,230,HFe22Nb22O94,1,1.8534087704100408,0.9850915375596476,1.3799441623773363,31.338016937383625,101.89691441338073,,,,,,73384,73114,2.3985371949999976,72925,3.297799737500012,mp-22194,"(2, 0, 1)",Nb2Fe2O8,6.336926390000028,2.3985371949999976,0.8992625425000145,3.039126652500016,-1.416926390000028,3.039126652500016,3,1.809126652500016
24933,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,242,HAl16Ga16O40,1,7.540502504767879,0.9768240742536859,7.300759606433821,7.317442652478401,100.51902080269521,,,,,,16765,9626,-2.0543607199999965,15940,0.1388245500000071,mp-756686,"(0, 1, 0)",Al4Ga4O12,-2.2247081600000365,-2.0543607199999965,2.1931852700000034,-2.3635327100000434,7.144708160000036,7.144708160000036,4,5.914708160000036
75166,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,362,HO50Pt44,1,2.5781294614987855,1.8965128490728524,1.29410957867173,44.92279737407807,106.27072832142447,,,,,,70019,76763,1.3478060700000276,78762,1.762895574999985,mp-7947,"(2, 1, 3)",Pt2O2,2.2433824500000106,1.3478060700000276,0.4150895049999574,0.4804868750000255,2.6766175499999894,2.6766175499999894,4,1.4466175499999894
75166,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,362,HO50Pt44,1,2.5781294614987855,1.8965128490728524,1.29410957867173,44.92279737407807,106.27072832142447,,,,,,70019,76763,1.3478060700000276,72401,2.151739459999957,mp-7947,"(2, 1, 3)",Pt2O2,2.2433824500000106,1.3478060700000276,0.8039333899999292,0.0916429900000537,2.6766175499999894,2.6766175499999894,4,1.4466175499999894
34755,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,415,HO66Pt32,1,2.572902848413995,2.078200938461112,1.2923771349675606,53.334924138216444,96.74251188410541,,,,,,33615,6887,1.0143636540000025,40667,2.557131122499998,mp-617,"(2, -1, 2)",Pt1O2,2.6803320500000587,1.0143636540000025,1.5427674684999964,0.12320092750006,2.239667949999941,2.239667949999941,4,1.0096679499999412
11054,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,626,HO34Se16Y32,1,1.944266009959537,0.9769197097160232,1.5022984969037156,29.53362502687379,101.17554613059097,,,,,,25233,25692,1.1954463749999982,98,-0.0292756500000191,mp-755609,"(1, 1, 2)",Y4Se2O4,3.0784686499999885,1.1954463749999982,-1.2247220250000173,3.107744300000008,1.8415313500000117,3.107744300000008,3,1.877744300000008
31370,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,683,HCr9O40Ti10,1,3.265255113287924,0.9722448225248339,2.845075487213419,16.53891528762927,107.051036552072,,,,,,1065,29732,7.366979110000026,7172,3.80736282500001,mp-1316892,"(2, -1, 0)",Ti2Cr2O8,6.778732719999991,7.366979110000026,-3.559616285000016,2.971369894999981,-1.858732719999991,7.366979110000026,1,6.136979110000025
34038,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,724,HCr16Nb16O66,1,1.8481552553272265,0.9873545952673817,1.3653862794687506,31.458564478095877,102.34671842134428,,,,,,40342,37087,1.335026110000039,10072,3.812799085000021,mp-758053,"(1, 0, 0)",Nb4Cr4O16,4.524400949999969,1.335026110000039,2.477772974999982,0.7116018649999485,0.3955990500000306,2.477772974999982,2,1.247772974999982
34559,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,731,HMg28Ni12O42,1,1.866816682919947,0.9824467236622411,1.410326187685573,31.099411697068614,101.04264353575019,,,,,,39246,27579,1.6216110230769256,9657,2.5542401700000124,mp-1099253,"(1, 0, 0)",Mg3Ni1O4,5.130096739999996,1.6216110230769256,0.9326291469230868,2.575856569999984,-0.2100967399999964,2.575856569999984,3,1.345856569999984
34832,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,774,HK24O74Rh24,1,1.9048167542432946,0.9811183597398079,1.4510905339209683,30.33202198166228,101.3438372220219,,,,,,37945,40038,0.7639740400000312,6463,2.5075488700000204,mp-975134,"(3, 3, 1)",K1Rh1O3,3.8274008200000913,0.7639740400000312,1.7435748299999891,1.319851950000071,1.0925991799999086,1.7435748299999891,2,0.5135748299999892
36157,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,837,HO22Rb12Se8,1,2.9058002003736974,0.9765085259822529,3.647686042014824,11.192269844507893,35.28121956274033,,,,,,23681,38869,0.19385791999998,29658,0.4248678799999912,mp-1219666,"(0, 0, 1)",Rb6Se4O16,1.575161569999975,0.19385791999998,0.2310099600000112,1.1502936899999838,3.344838430000025,3.344838430000025,4,2.114838430000025
17295,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,1002,HCr6Li16O24,1,1.904309417215045,0.9808085446944275,1.4750047299244058,30.507088051903413,99.72538924798134,,,,,,15980,14759,2.6881209799999883,38867,1.750278704999997,mp-770632,"(0, 1, 1)",Li6Cr2O8,2.7125080999999773,2.6881209799999883,-0.9378422749999912,0.9622293949999804,2.2074919000000226,2.6881209799999883,1,1.4581209799999884
34788,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0026.lmdb,1036,HCd10Ni12O24,1,5.521133052915979,0.9719780137245974,5.653555685067183,9.887231091044445,77.25534529098002,,,,,,1774,13758,2.1744121899999787,13411,2.376894959999999,mp-1226706,"(1, 0, 2)",Cd1Ni1O2,2.5013970199999824,2.1744121899999787,0.2024827700000204,0.1245020599999833,2.418602980000017,2.418602980000017,4,1.1886029800000175
19264,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,0,HMg6O58Ti30,1,1.9244097899832104,0.9803466817860199,1.4762809231357115,29.980323844010282,101.21311821941055,,,,,,2651,25788,-1.4807398900000146,28516,-3.192300824999992,mp-766437,"(1, 0, -1)",Mg2Ti10O20,1.9702220399999508,-1.4807398900000146,-1.7115609349999772,5.162522864999943,2.9497779600000493,5.162522864999943,3,3.932522864999943
10970,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,37,HO42W16Zn8,1,1.9429425274094476,0.9779395022250847,1.5050913704004416,29.627328764527054,100.83470145259074,,,,,,38713,25224,-2.49941173000004,2519,-1.126454429999998,mvc-2142,"(0, 1, 0)",Zn2W4O12,1.7740256399999883,-2.49941173000004,1.3729573000000412,2.900480069999986,3.145974360000012,3.145974360000012,4,1.915974360000012
7067,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,68,HAg8K8O16,1,1.9118840015297647,0.9801715745723192,1.4554695829215318,30.139777489240124,101.65028852920886,,,,,,12893,28744,1.1364389699999953,7306,2.5788413875,mp-997102,"(0, 1, 1)",K4Ag4O8,3.771358059999995,1.1364389699999953,1.442402417500005,1.1925166724999947,1.148641940000005,1.442402417500005,2,0.212402417500005
3829,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,124,HO18Rb16Zr8,1,6.275104937413718,0.9735680146996257,6.466639282201344,8.593592157392614,74.3894538958408,,,,,,9735,13649,-2.1182039999999827,17013,-0.0971654950000011,mp-752401,"(0, 1, 0)",Rb8Zr4O12,-5.282052809999985,-2.1182039999999827,2.0210385049999817,-5.184887314999983,10.202052809999984,10.202052809999984,4,8.972052809999983
42108,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,281,HO48Os22,1,6.2879003193121905,0.982053388908389,6.2176981021474695,8.985095588938782,89.59412862235702,,,,,,42516,41677,-2.193257419999914,41010,-0.3369427649999774,mp-996,"(2, 0, 1)",Os2O4,-1.8619054499999967,-2.193257419999914,1.8563146549999363,-1.5249626850000195,6.781905449999997,6.781905449999997,4,5.551905449999998
3622,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,329,HBi8O42Ti16,1,3.6858848349060263,0.9992809564718277,2.7632066346419077,6.892888824042441,153.7253377540419,,,,,,17951,35971,-0.7127977899999872,8831,-0.0029053199999988,mp-28962,"(1, 1, 1)",Ti8Bi4O22,-0.9222052500000496,-0.7127977899999872,0.7098924699999883,-0.9192999300000508,5.84220525000005,5.84220525000005,4,4.61220525000005
3622,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,329,HBi8O42Ti16,1,3.6858848349060263,0.9992809564718277,2.7632066346419077,6.892888824042441,153.7253377540419,,,,,,17951,35971,-0.7127977899999872,2271,-0.7914608299999795,mp-28962,"(1, 1, 1)",Ti8Bi4O22,-0.9222052500000496,-0.7127977899999872,-0.0786630399999922,-0.1307444200000702,5.84220525000005,5.84220525000005,4,4.61220525000005
33803,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,352,HO50Rh16Sb16,1,4.873685944343877,0.9771457618459655,4.588372130883453,11.341823950608909,101.22044939704057,,,,,,33960,1308,-1.378065360000013,38508,0.7536752675000026,SbRhO4-rutile,"(1, 0, 1)",Sb1Rh1O4,-9.580199660000009,-1.378065360000013,2.131740627500016,-10.333874927500007,14.500199660000009,14.500199660000009,4,13.270199660000008
38551,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,523,HMo12O46Zn12,1,1.8999048414492905,0.9796619762147706,1.4791414379850976,30.600048901103115,99.17370464926532,,,,,,6345,2843,3.3615721299999937,22361,-1.0959987199999854,mp-16882,"(0, 1, 0)",Zn6Mo6O24,2.4963596700000013,3.3615721299999937,-4.457570849999979,3.592358389999987,2.4236403299999987,3.592358389999987,3,2.362358389999987
14837,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,938,HO82Si20Zr20,1,1.913792234804983,0.9796943555424946,1.4921664135454638,30.33638720064917,99.37452418049388,,,,,,22434,36103,1.5991206750000322,37551,3.8424866600000462,mp-1020588,"(2, 1, -2)",Zr2Si2O8,4.048463190000118,1.5991206750000322,2.243365985000014,0.2059765300000715,0.8715368099998821,2.243365985000014,2,1.0133659850000138
7164,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,996,HBa28O34,1,2.8217664132549864,2.4133915947553533,1.2622702413760556,58.41384676953804,95.12807767376829,,,,,,17413,22858,0.9048370049999994,25033,2.445955639999992,mp-1008500,"(2, -1, 2)",Ba2O2,2.8917030700000037,0.9048370049999994,1.5411186349999928,0.445747430000011,2.0282969299999967,2.0282969299999967,4,0.7982969299999967
7164,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,996,HBa28O34,1,2.8217664132549864,2.4133915947553533,1.2622702413760556,58.41384676953804,95.12807767376829,,,,,,17413,22858,0.9048370049999994,6842,4.693994109999975,mp-1008500,"(2, -1, 2)",Ba2O2,2.8917030700000037,0.9048370049999994,3.7891571049999753,-1.8022910399999712,2.0282969299999967,3.7891571049999753,2,2.5591571049999757
9938,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0027.lmdb,1083,HCo6K16O17,1,7.854079362788506,1.0008206707245504,7.930276980881932,7.249606819212021,82.017501451973,,,,,,7137,32606,1.3613981299999784,16603,2.2015174299999933,mp-690511,"(0, 1, 0)",K10Co4O9,4.011181099999985,1.3613981299999784,0.8401193000000149,1.8096636699999915,0.9088189000000152,1.8096636699999915,3,0.5796636699999915
75941,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,75,HHf8O42Y16,1,1.0142334536755784,1.676063930597855,2.6346380703742036,15.056949235745087,9.044387276261094,,,,,,81020,78514,1.079849909999988,74439,2.353677895000002,mp-753917,"(0, 0, 1)",Y8Hf4O20,8.020629489999918,1.079849909999988,1.273827985000014,5.666951594999915,-3.1006294899999176,5.666951594999915,3,4.436951594999915
23772,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,361,HO50Sn16Zn16,1,2.488023150689578,1.7323518798968016,1.307166387583499,41.149130954591904,109.08099755800139,,,,,,80284,38232,1.5140931900000203,5980,4.237818830000006,mp-14628,"(1, 1, 0)",Zn6Sn6O18,3.988565670000012,1.5140931900000203,2.723725639999986,-0.2492531599999941,0.9314343299999877,2.723725639999986,2,1.493725639999986
17506,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,589,HMg6O54V24,1,1.8891782481046242,0.9977560470163719,2.8402574595248917,7.465395640971102,14.241411321265048,,,,,,5659,12825,0.1655023100000597,20000,2.268579103333335,mp-1244572,"(1, 0, 1)",Mg2V8O20,0.0340048299999556,0.1655023100000597,2.1030767933332752,-2.2345742733333798,4.885995170000045,4.885995170000045,4,3.6559951700000446
2171,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,721,HO50Sb32,1,6.225021297412872,0.9936421559236597,6.830486629177968,6.926989756527725,49.075130936969884,,,,,,31415,3251,0.0640443699999571,17881,1.2029858150000028,mp-1999,"(1, 0, 0)",Sb32O48,3.2607110499999954,0.0640443699999571,1.1389414450000457,2.0577252349999924,1.6592889500000043,2.0577252349999924,3,0.8277252349999924
3126,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,734,HO24Tl48,1,0.9772737288782942,1.9287922371739727,1.5079027609040836,99.59788459638146,29.972491743813304,,,,,,40349,10751,0.4697172199999875,30347,1.290709809999979,mp-551470,"(1, 0, -1)",Tl8O4,3.70329927,0.4697172199999875,0.8209925899999915,2.412589460000021,1.21670073,2.412589460000021,3,1.1825894600000209
41705,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,873,HO46W16Zn4,1,1.9121742138959235,0.9827301716212075,1.4768158240198022,30.39435318976764,100.11289592378674,,,,,,44577,41352,0.8693068449999976,44153,2.1062481200000014,mvc-16392,"(1, 0, 1)",Zn1W4O9,1.5700012199999922,0.8693068449999976,1.236941275000004,-0.5362469000000092,3.349998780000008,3.349998780000008,4,2.119998780000008
41774,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0028.lmdb,1053,H2Ga12O58Pt16,2,2.956824169948015,1.0497496763624945,3.4837639738158783,16.26257468806307,52.072235118837206,8.233917835970002,5.959034739779796,3.4837639738158783,119.03396994464588,39.254778459732016,41440,41642,0.6643338799999958,42600,1.933194335000022,GaPtO4-rutile,"(0, 0, 1)",Ga1Pt1O4,3.282433025000015,0.6643338799999958,1.2688604550000262,1.349238689999993,1.6375669749999848,1.6375669749999848,4,0.4075669749999848
7606,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,81,HO70Si24Sr24,1,3.477304464553588,0.9698478631612407,3.1487945955412973,15.850962072306542,101.67671594910277,,,,,,7047,23266,-0.6237426899999912,15143,-2.95819457000002,mp-18313,"(0, 0, 1)",Sr6Si6O18,-2.313878830000024,-0.6237426899999912,-2.334451880000029,0.6443157399999961,7.233878830000023,7.233878830000023,4,6.003878830000023
14401,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,119,HMg10O16Zn4,1,1.8916923508714751,0.9877976159967375,1.4098053389180965,30.61581997381469,102.76090861458235,,,,,,29837,34644,1.004920135000001,11490,2.6442939850000022,mp-753315,"(1, 0, 0)",Mg6Zn2O8,3.8346118100000095,1.004920135000001,1.6393738500000012,1.1903178250000082,1.0853881899999895,1.6393738500000012,2,0.4093738500000012
75879,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,154,HAg24Bi24O74,1,1.8879781961645057,0.9816860501117948,1.4222542954272335,30.57781589474144,101.94486376100431,,,,,,76994,68812,1.2796994333333294,75518,1.1208917399999596,mp-23548,"(1, 0, -2)",Ag6Bi6O18,4.769567129999925,1.2796994333333294,-0.1588076933333697,3.6486753899999655,0.150432870000075,3.6486753899999655,3,2.4186753899999656
74742,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,207,HCo24O46,1,1.9634540320176705,0.9830167862134994,1.489136222203266,29.164450616260094,103.25552785238686,,,,,,70977,74131,-0.3057003649999978,77366,1.8410578299999991,mp-32686,"(2, 1, 0)",Co2O4,2.693059730000013,-0.3057003649999978,2.1467581949999968,0.8520019000000141,2.2269402699999867,2.2269402699999867,4,0.9969402699999868
3387,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,426,HBa12Mn24O26,1,3.3710524501123147,10.511146196057332,8.8861679771842,109.6597224194568,17.578788028720876,,,,,,39507,5042,-1.5090947933333234,25030,-1.7397994950000022,mp-27323,"(0, 0, 1)",Ba2Mn4O6,-2.975730919999992,-1.5090947933333234,-0.2307047016666787,-1.2359314249999895,7.895730919999991,7.895730919999991,4,6.665730919999991
72831,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,527,HAl32Cd6O44,1,9.541696955611402,0.9723399812043811,9.13658361434324,5.42621471471925,111.87994418898836,,,,,,79461,73632,-3.099706165000006,70611,-3.667540914999992,mp-1190488,"(1, 0, 1)",Al16Cd4O28,-4.585789260000072,-3.099706165000006,-0.5678347499999861,-0.9182483450000802,9.505789260000071,9.505789260000071,4,8.27578926000007
72831,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,527,HAl32Cd6O44,1,9.541696955611402,0.9723399812043811,9.13658361434324,5.42621471471925,111.87994418898836,,,,,,79461,73632,-3.099706165000006,78527,-2.041877303333332,mp-1190488,"(1, 0, 1)",Al16Cd4O28,-4.585789260000072,-3.099706165000006,1.0578288616666738,-2.54391195666674,9.505789260000071,9.505789260000071,4,8.27578926000007
32297,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0029.lmdb,1068,HAg8Bi8O22,1,1.937201114127581,1.0158119603945517,1.475173356681871,31.03999792411738,100.47236014322174,,,,,,34056,14827,1.2726742299999876,35101,2.2013635066666644,mp-775774,"(0, 2, 1)",Ag4Bi4O12,4.334366239999977,1.2726742299999876,0.9286892766666768,2.133002733333313,0.5856337600000225,2.133002733333313,3,0.903002733333313
25632,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0030.lmdb,63,HLi24Nb24O38,1,4.261381172559971,0.9675467865029613,4.408783062758353,12.666175676399929,74.95789980198572,,,,,,3686,9999,-1.8688241499999856,33752,-2.342525962499993,mp-3924,"(1, 0, 0)",Li2Nb2O4,-4.529998920000028,-1.8688241499999856,-0.4737018125000072,-2.187472957500036,9.449998920000027,9.449998920000027,4,8.219998920000027
25632,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0030.lmdb,63,HLi24Nb24O38,1,4.261381172559971,0.9675467865029613,4.408783062758353,12.666175676399929,74.95789980198572,,,,,,3686,9999,-1.8688241499999856,26164,-2.690165754999984,mp-3924,"(1, 0, 0)",Li2Nb2O4,-4.529998920000028,-1.8688241499999856,-0.8213416049999978,-1.8398331650000448,9.449998920000027,9.449998920000027,4,8.219998920000027
42829,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0030.lmdb,83,HCd10Cu20O32,1,1.9325023053539605,0.9807155535067894,1.540041181408363,30.198177137760837,97.6292879582033,,,,,,44905,42433,2.0375839599999868,42938,1.4091043399999963,mp-754978,"(1, 2, 0)",Cd2Cu4O6,3.550858010000011,2.0375839599999868,-0.6284796199999905,2.1417536700000146,1.369141989999989,2.1417536700000146,3,0.9117536700000146
42829,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0030.lmdb,83,HCd10Cu20O32,1,1.9325023053539605,0.9807155535067894,1.540041181408363,30.198177137760837,97.6292879582033,,,,,,44905,42433,2.0375839599999868,41261,-0.5068849600000102,mp-754978,"(1, 2, 0)",Cd2Cu4O6,3.550858010000011,2.0375839599999868,-2.544468919999997,4.057742970000021,1.369141989999989,4.057742970000021,3,2.827742970000021
25548,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0030.lmdb,171,HO50Si16V16,1,1.9149041652512608,0.9802225214195878,1.4985267269033555,30.368859859970485,99.01716947615097,,,,,,3789,33108,-3.279098600000017,16502,0.7504810799999551,mp-1276230,"(1, 0, -1)",V2Si2O7,2.073716579999993,-3.279098600000017,4.029579679999972,1.3232355000000384,2.8462834200000064,4.029579679999972,2,2.799579679999972
7711,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0030.lmdb,323,HO26Zr48,1,3.753132084767445,0.975393005331933,3.4906337552026803,14.912623444907704,98.02029547975793,,,,,,39759,31394,-2.8115239500000566,25333,-3.143025979999997,mp-753629,"(1, 1, 0)",Zr12O6,-6.057486420000035,-2.8115239500000566,-0.3315020299999403,-2.914460440000038,10.977486420000034,10.977486420000034,4,9.747486420000032
7711,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0030.lmdb,323,HO26Zr48,1,3.753132084767445,0.975393005331933,3.4906337552026803,14.912623444907704,98.02029547975793,,,,,,39759,31394,-2.8115239500000566,1607,-3.481587490000012,mp-753629,"(1, 1, 0)",Zr12O6,-6.057486420000035,-2.8115239500000566,-0.6700635399999553,-2.575898930000023,10.977486420000034,10.977486420000034,4,9.747486420000032
